SERIAL,CPU,MEMORY,DISK
920,3176.6,4540,16.475
921,1888.8,2699.5,9.7964
922,894.7,910.63,11.926
923,1019.8,1013.9,14.07
924,5156,5242.8,125.46
925,7901.9,8040.9,195.08
926,4030.9,4236.6,55.494
927,4254.7,4517,43.841
928,4235.7,4369.5,58.802
929,4804.1,4892.5,74.243
930,3550.9,1160.2,24.087
931,7079.1,427.08,24.379
932,2616.2,262.26,8.4169
933,832.06,331.2,1.2705
934,3219.3,566.42,30.856
935,4042,402.13,49.952
936,5212.7,2966,74.042
937,6655.3,8220.1,111.96
938,4797.7,10179,85.238
939,3201.6,27732,79.157
940,3473.7,15363,54.304
941,10304,2863.5,69.489
942,11072,3515.9,77.793
943,978.14,4818.5,38.988
944,1107.8,5457.2,44.156
945,681.06,532.48,4.1039
946,324.76,220.49,1.6841
947,1004.3,985.76,13.508
948,648.26,644.53,8.9437
949,2324.4,724.8,16.451
950,5107.7,1419.4,34.445
951,1807.8,591.1,10.899
952,380.54,242.04,0.58104
953,268.91,965.45,1.9335
954,392.92,1628,3.2418
955,1491.2,2808.7,18.238
956,2856.9,2840.5,39.415
957,941.06,770.54,21.782
958,284.97,136.69,11.747
959,3962.8,2413.8,28.155
960,6412.6,4064,3.9194
961,5345.6,3294.4,3.6138
962,586.68,145.96,1.196
963,674.13,254.59,2.7444
964,790.53,785.97,10.906
965,681.78,677.85,9.4061
966,796.62,792.03,10.99
967,1443.8,1428.5,19.851
968,4490.4,1247.9,30.282
969,6734.8,1871.6,45.418
970,1322.8,292.42,5.2362
971,1289.2,261.24,3.9398
972,6698.2,1848.5,44.539
973,11778,3273.1,79.427
974,8876.1,2466.7,59.859
975,5678.3,1578,38.293
976,4931.2,1370.4,33.255
977,5590.8,1553.7,37.703
978,6301.2,1751.1,42.494
979,11768,3270.4,79.363
980,5417.1,3242.7,25.341
981,6214.8,7040.1,7.6864
982,2091.1,2290.8,9.6614
983,1445.8,1437.5,19.947
984,635.82,567.92,6.4339
985,411.71,261.93,0.31432
986,587.89,275.56,0.50873
987,997.09,216.79,1.0153
988,1767.9,867.36,1.9168
989,5156.1,5790.5,6.3771
990,5163.6,5798.8,6.402
991,1073.9,1201.2,1.9714
992,1120.4,1253.3,2.0569
993,7110.3,3318.2,119.52
994,8883.6,4118,149.96
995,1282.2,1015.1,11.981
996,1786.5,1998.4,3.2798
997,5316.3,1630.5,34.958
998,4702.9,1306.9,31.715
999,9087.3,7756.5,29.478
1000,1487.5,1403.4,4.0119
1001,645.79,1630.8,3.3488
1002,89.943,1679.3,2.7509
1003,3108.4,2959.7,2.992
1004,10447,6652.1,4.5467
1005,3407.8,1771.7,14.24
1006,2300.9,230.25,40.565
1007,2494.4,686.76,43.977
1008,2948.6,1340.9,51.985
1009,4177.8,2256.5,72.279
1010,2479.9,2525.5,38.325
1011,1933.5,2017.2,29.881
1012,3055.1,4082,47.214
1013,1828,2620.6,28.708
1014,5431.5,11848,95.759
1015,6794.4,14822,119.79
1016,3902.5,1652.4,211.28
1017,2256.4,914.02,123.02
1018,5895.7,863.97,7.8788
1019,4513.7,644.32,2.5087
1020,4169.9,568.2,4.3897
1021,3751.5,465.16,7.4755
1022,1080.1,535.25,7.5957
1023,1080.5,1074.3,14.907
1024,1725.7,1715.8,23.809
1025,1547.1,1538.2,21.345
1026,5888.2,3391.2,98.104
1027,11614,5045.3,204.76
1028,6053.3,2566.1,89.773
1029,1931.7,720.43,2.3644
1030,5279.4,10662,149.72
1031,3524.9,8978.7,130.62
1032,5129.9,13008,186.49
1033,3469,7009.1,17.167
1034,5377.5,8272.4,19.795
1035,13315,3387.4,4.0692
1036,8206.3,2114.4,2.7429
1037,3610.8,1551.8,6.667
1038,8389.4,3613.7,15.49
1039,5335.1,2714.5,9.8507
1040,13711,6976.3,25.316
1041,3329.5,32415,195.39
1042,881.68,11970,72.603
1043,2290.3,930.04,5.2025
1044,5166.5,640.01,2.8715
1045,1760,218.03,0.97823
1046,0,0,0
1047,0,0,0
1048,0,0,0
1049,0,0,0
