SERIAL,CPU,MEMORY,DISK
1184,1527.5,1166.3,
1185,1079.4,824.12,
1186,1064,812.39,
1187,1374.2,1551.9,
1188,328.87,818.58,
1189,1470.5,3660.2,
1190,704.61,1753.8,
1191,1056.1,848.46,
1192,3491.9,1776.7,
1193,1967.5,1001.1,
1194,1749.8,890.3,
1195,1892.9,921.2,
1196,1249.1,348.46,
1197,1289.8,359.79,
1198,671,187.18,
1199,988.87,275.86,
1200,2238.7,569.63,
1201,2525.9,642.6,
1202,3178.7,808.66,
1203,2255.9,573.91,
1204,1918.9,1759.5,
1205,2604.9,2650.7,
1206,3315.9,3374.3,
1207,3572.4,3635.2,
1208,4352.9,3214.8,
1209,1615.5,1096.9,
1210,2143.1,1455.2,
1211,2066.3,1403.1,
1212,3703.3,2519.9,
1213,4002.1,2727.4,
1214,3865.3,2634.3,
1215,5273.1,3593.6,
1216,2643,1869.8,
1217,627.77,624.15,
1218,550.2,547.03,
1219,413.48,411.09,
1220,519.41,516.42,
1221,375.97,373.81,
1222,889.34,884.22,
1223,1217.3,1210.3,
1224,2424.2,2410.2,
1225,8867.6,4532,
1226,14023,7134.8,
1227,12909,6568.1,
1228,7714,3924.9,
1229,5562.2,4831.9,
1230,4965.9,5053.3,
1231,2714.6,2762.4,
1232,2561.6,2606.7,
1233,1337.5,1351.4,
1234,604.59,601.1,
1235,966.52,960.95,
1236,939.28,933.87,
1237,995.2,1195.8,
1238,651.02,1104.8,
1239,647.72,1099.2,
1240,509.76,865.1,
1241,674.46,566.25,
1242,1920.1,234.45,
1243,2407.3,293.94,
1244,2321.5,283.46,
1245,2554.7,328.3,
1246,536.28,599.88,
1247,615.84,688.87,
1248,588.02,657.75,
1249,585.74,655.2,
1250,530.94,593.9,
1251,596.12,666.81,
1252,1274.7,1425.9,
1253,948.36,1060.8,
1254,3432.9,1953.5,
1255,4017.6,2044.1,
1256,4618.5,2349.9,
1257,9217.1,4689.6,
1258,3698.8,1794.4,
1259,1262.9,471.02,
1260,819.11,305.5,
1261,978.91,365.1,
1262,791.53,455.28,
1263,667.94,747.15,
,,,
1264,910.49,1018.5,
1265,492.15,550.51,
1266,1099.2,1110.5,
1267,1654.1,1083.9,
1268,1532.6,1004.3,
1269,1414.7,927.02,
1270,1248.4,818.07,
1271,843.74,524.26,
1272,657.48,408.53,
1273,1171.1,727.7,
1274,621.13,385.94,
1275,2443.7,351.77,
1276,3110,378.38,
1277,2944.7,358.27,
1278,3540.3,430.73,
1279,2313,868.19,
1280,3415.8,1738,
1281,2777.6,1413.3,
1282,2448.1,1245.6,
1283,1654.1,2641.6,
1284,532.67,3641.4,
1285,597.39,4083.7,
1286,709.29,4848.7,
1287,464.89,2820.3,
1288,238.86,37.989,
1289,387.69,61.66,
1290,1360.1,216.32,
1291,398.14,149.98,
1292,376.65,421.32,
1293,547.83,612.8,
1294,306.4,342.74,
1295,317,354.59,
1296,1036.8,1159.7,
1297,929.02,1039.2,
1298,1684.7,1884.5,
1299,1155.4,1292.4,
1300,1670.9,1278.9,
1301,1408.2,937.06,
1302,548.76,365.16,
1303,637.89,424.47,
1304,783.48,728.47,
1305,937.37,1038.4,
1306,1140.4,1263.3,
1307,1076.4,1192.4,
1308,1874.6,1999,
1309,4898.7,4984.9,
1310,5833,5935.7,
1311,3145.3,3200.7,
1312,4279.9,3574.1,
1313,5115.3,2602.7,
1314,3171.3,1613.5,
1315,1757.4,894.18,
1316,2261.4,1222.5,
1317,1653,1682.1,
1318,2394.6,2436.7,
1319,2117.9,2155.2,
1320,2223.3,2262.4,
1321,254.79,923.95,
1322,200.14,978.61,
1323,635.78,3108.7,
1324,275.27,1345.9,
1325,3591.3,2953.5,
1326,6045.9,3849.5,
1327,8263.1,5261.3,
1328,7368.8,4691.8,
1329,2375.9,1360.7,
1330,2358.3,1018.9,
1331,2239.8,967.72,
1332,1971.2,851.68,
1333,917.55,469.97,
1334,732.5,728.28,
1335,844.6,839.74,
1336,1035.4,1029.4,
1337,649.33,725.17,
1338,456.51,774.65,
1339,1183,2007.5,
1340,829.04,1406.8,
1341,679.91,1136.2,
1342,860.88,713.65,
1343,1822.8,1511.1,
1344,1578.1,1308.2,
1345,1256.1,1041.2,
1346,3002,534.28,
1347,5558.5,613.36,
1348,4627.9,510.66,
1349,6557.8,723.62,
1350,5996.8,2116.2,
1351,5166.7,3380.3,
1352,2490.9,1629.6,
1353,3731.5,2441.4,
1354,2537.4,1015.4,
1355,6463.9,638.58,
1356,8875.9,876.87,
1357,8821.6,871.5,
1358,7778.6,893.03,
1359,4366.4,1110.8,
1360,2827.2,719.24,
1361,2102.4,534.84,
1362,2774.5,901.17,
1363,927.33,638.44,
1364,613.4,422.31,
1365,674.46,464.35,
1366,474.2,326.48,
1367,2354.4,2382.7,
1368,3719.3,3784.8,
1369,3523,3585,
1370,8895.4,9051.9,
1371,5936.7,5053.9,
1372,968.21,497.09,
1373,1910.2,980.69,
1374,946.02,485.69,
1375,1244.1,1035,
1376,1077.8,1144.3,
1377,1595.6,1693.9,
1378,1567.6,1664.2,
1379,1355.5,1397.7,
1380,618.61,615.05,
1381,1074.6,1068.4,
1382,616.49,612.94,
1383,362.35,316.43,
1384,590.72,403.17,
1385,929.24,634.2,
1386,1070.6,730.67,
1387,1461.6,1119.3,
1388,515.82,875.29,
1389,735.02,1247.3,
1390,692.33,1174.8,
1391,703.09,1193.1,
1392,512.04,214.94,
1393,287.08,69.065,
1394,677.46,162.98,
1395,370.81,89.209,
1396,1312.1,1197.1,
1397,1286.4,1279,
1398,684.83,680.88,
1399,808.43,803.77,
1400,467.37,464.67,
1401,422.74,420.3,
1402,664.94,661.11,
1403,1464.9,1456.5,
1404,1710,545.6,
1405,5600.2,1379.3,
1406,7041.1,1734.1,
1407,3957.2,974.6,
1408,4484.5,1339.1,
1409,770.77,766.33,
1410,389.83,387.58,
1411,436.75,434.23,
1412,386.07,379.94,
1413,559.13,201.28,
1414,3722.4,1340.1,
1415,656.38,236.29,
1416,900.06,324.02,
1417,591.91,244.7,
1418,167.59,106.62,
1419,98.843,62.884,
1420,130.08,82.756,
1421,440.49,338.54,
1422,600.34,475.08,
1423,493.26,390.34,
1424,944.74,747.62,
1425,194.6,105.9,
1426,147.42,55.708,
1427,113.36,42.838,
1428,238.83,90.249,
1429,411.4,304.81,
1430,1076.6,1269.3,
1431,531.12,626.18,
1432,703.79,829.74,
1433,711.83,835.68,
1434,227.9,226.58,
1435,984.2,978.53,
1436,400.54,398.24,
1437,412.52,410.15,
1438,371.41,256.66,
1439,394.2,264.83,
1440,1857,1247.6,
1441,929.13,624.21,
1442,1656.5,2453.2,
1443,1212,2056.7,
1444,758.5,1287.1,
1445,587.71,997.28,
1446,353.77,439.05,
1447,374.15,371.99,
1448,1083.8,1077.6,
1449,206.65,205.46,
1450,247.36,245.93,
1451,396.61,394.32,
1452,711.83,707.73,
1453,451.04,448.44,
1454,787.22,787.4,
1455,91.14,113.3,
1456,459.48,571.19,
1457,489.76,608.82,
1458,235.19,284.92,
1459,270.35,268.79,
1460,393.69,391.42,
1461,356.93,354.88,
1462,278.29,276.68,
1463,516.18,524.57,
1464,1209.6,1230.9,
1465,955.69,972.51,
1466,837.66,852.4,
1467,428.78,434.47,
1468,193.79,192.86,
1469,206.64,205.65,
1470,340.06,338.43,
1471,379.94,755.14,
1472,338.02,841.36,
1473,231.29,575.7,
1474,353.08,878.84,
1475,556.12,741.07,
1476,4128.1,2628.1,
1477,2440.8,1553.9,
1478,1644.1,1046.7,
1479,1718.4,1128.5,
1480,839.05,644.73,
1481,448.02,344.26,
1482,778.61,598.29,
1483,1001.2,780.26,
1484,718.27,1787.2,
1485,622.86,1549.8,
1486,657.74,1636.6,
1487,739.8,1840.8,
1488,151.18,249.86,
1489,59.559,37.882,
1490,125.68,79.941,
1491,75.138,47.791,
1492,285.67,54.944,
1493,480.5,75.804,
1494,749.78,118.28,
1495,189.32,29.868,
1496,297.85,176.87,
1497,414.98,316.66,
1498,625.02,476.93,
1499,555.87,424.17,
1500,584.22,498.24,
1501,627.02,623.41,
1502,395.64,393.36,
1503,203.81,202.64,
1504,240.52,338.62,
1505,0,336.5,
1506,0,265.99,
1507,0,469.25,
1508,0,383.01,
1509,556.2,950.11,
1510,400.21,679.12,
1511,392.25,665.61,
1512,1547,2625.1,
1513,1794.4,3594.4,
1514,1918.6,3889.4,
1515,1546.3,3134.6,
1516,1115.1,2260.5,
1517,897.12,1520,
1518,402.64,537.98,
1519,526.36,703.29,
1520,738.28,986.44,
1521,286.96,267.88,
1522,192.55,71.813,
1523,512.61,191.18,
1524,855.85,319.2,
1525,982.34,459.2,
1526,1056.2,1050.2,
1527,501.89,498.99,
1528,447,444.42,
1529,793.15,488.23,
1530,4606.8,1134.6,
1531,6940,1709.2,
1532,6359.4,1566.2,
1533,5392.9,1328.2,
1534,3087.1,5291.3,
1535,889.94,1769.9,
1536,2640.6,5251.6,
1537,2516.7,5005.2,
1538,1283.2,980.23,
1539,963.44,239.46,
1540,1200.8,298.46,
1541,2017,501.31,
1542,902.73,600.25,
1543,475.79,473.04,
1544,483.77,480.98,
1545,231.68,230.34,
1546,949.49,487.56,
1547,1302.3,323.6,
1548,1744.1,433.36,
1549,1953.9,485.5,
1550,3742.9,1475.4,
1551,749.06,1863.8,
1552,811.91,2020.2,
1553,508.1,1264.3,
1554,1138.2,2816.1,
1555,1332.9,921.09,
1556,769.56,531.79,
1557,470.11,324.86,
1558,648.97,448.46,
1559,193.76,81.126,
1560,520.55,146.68,
1561,139.38,39.275,
1562,246.86,69.561,
1563,205.43,170.3,
1564,542.78,539.65,
1565,352.28,350.25,
1566,709.32,705.23,
1567,285.6,249.61,
1568,245.02,102.31,
1569,180.41,75.335,
1570,213.55,89.173,
1571,166.03,129.83,
1572,373.54,633.93,
1573,406.35,689.61,
1574,623.04,1057.3,
1575,1912.4,1966.9,
1576,3563.9,1771.7,
1577,3717.4,1848,
1578,4212.2,2094,
1579,2625.3,1305.1,
1580,483.4,446.59,
1581,698.2,694.18,
1582,704.21,700.15,
1583,864.54,859.55,
1584,3859.4,3446.9,
1585,1704.3,1464.9,
1586,3582,3078.9,
1587,1456.7,1252.1,
1588,1109.8,948.31,
1589,1539.1,1305.8,
1590,912.53,774.23,
1591,1058.9,898.41,
1592,1354.9,942.04,
1593,5352.2,3272.1,
1594,1854.3,1133.7,
1595,2336.1,1428.2,
1596,2030.6,1117.9,
1597,2574.2,563.12,
1598,1251.9,273.86,
1599,975.63,213.42,
1600,1066.8,387.4,
1601,1743.4,1774.1,
1602,810.34,824.61,
1603,1773.3,1804.5,
1604,562.75,572.65,
1605,3077.3,1989,
1606,3983.9,2524.8,
1607,3805.6,2411.9,
1608,2220.4,1407.2,
1609,1399,960.29,
1610,300.95,249.49,
1611,480.48,398.32,
1612,552.75,458.24,
1613,1849.1,1371.1,
1614,4445.7,3230.7,
1615,2102.7,1528,
1616,1807.8,1313.7,
1617,2317.6,2041.7,
1618,2625.4,2671.6,
1619,7962.3,8102.4,
1620,4681.9,4764.3,
1621,3060.4,3303.4,
1622,386.46,960.59,
1623,974.75,2422.8,
1624,1031.9,2564.9,
1625,1111.9,2756.3,
1626,149.72,95.229,
1627,160.52,102.1,
1628,135.18,85.983,
1629,133.32,84.795,
1630,437.74,208.12,
1631,1129.3,527.96,
1632,2379.7,1112.6,
1633,1971.6,921.76,
1634,1043.5,2316.2,
1635,969.23,3289.7,
1636,647.82,2198.8,
1637,1108.6,3762.8,
1638,2668.4,2878.9,
1639,1775.9,1161.9,
1640,2570.3,1681.6,
1641,1860.7,1217.4,
1642,2695.2,2300.1,
1643,824.01,2106.7,
1644,1293,3305.9,
1645,4403.3,11258,
1646,1811.4,3537.7,
1647,6682.1,759.5,
1648,5943.8,675.59,
1649,4472.5,508.36,
1650,4075.9,463.28,
1651,3348.6,6602.4,
1652,4186.9,8326.9,
1653,5592,11121,
1654,5075.2,10094,
1655,940.91,3399.2,
1656,1413.1,7199,
1657,1044.4,5320.7,
1658,1935.5,9860.3,
1659,1693.6,3314.4,
1660,1871.8,1163,
1661,1431.6,889.51,
1662,801.79,498.2,
1663,757.56,320.45,
1664,543.69,114.44,
1665,473.19,99.598,
1666,672.21,141.49,
1667,774.14,335.09,
1668,3738.2,2716.5,
1669,1978.9,1438,
1670,1193.6,867.34,
1671,2722.9,1921.7,
1672,1757.9,671.11,
1673,1541.6,588.51,
1674,2098.4,801.08,
1675,3873.3,1478.7,
1676,895.82,829.07,
1677,605.57,602.08,
1678,348.19,346.18,
1679,716.82,712.69,
1680,21910,7114.1,
1681,42693,13592,
1682,17928,5707.6,
1683,15258,4857.6,
1684,4239.7,1844.6,
1685,4532.6,2306.2,
1686,5452.6,2774.3,
1687,1964.1,999.35,
1688,1763.9,901.43,
1689,1010.5,521.03,
1690,1494.2,770.4,
1691,1703.9,878.52,
1692,1976,1118.9,
1693,860.24,855.28,
1694,924.34,919.02,
1695,484.74,481.94,
1696,1487.1,1702.3,
1697,828.14,3162.2,
1698,596.99,2279.5,
1699,723.24,2761.6,
1700,381.84,1458,
1701,435.16,543.69,
1702,529.59,101.98,
1703,1061,204.3,
1704,600.02,115.54,
1705,2458.8,1174.6,
1706,3417.1,1738.6,
1707,2076.1,1056.3,
1708,3087.6,1571,
1709,3382.9,4397.1,
1710,2477.2,5403.9,
1711,1505.9,3285,
1712,1437.4,3135.6,
1713,1014.8,1958.6,
1714,630.34,261.25,
1715,1241.9,514.73,
1716,1152.8,477.79,
1717,1257.7,944.73,
1718,3013.2,3066.2,
1719,3177.1,3233,
1720,2217.5,2256.5,
1721,2872.6,2923.1,
1722,336.34,109.34,
1723,324.44,96.844,
1724,420.73,125.59,
1725,355.34,106.07,
1726,1430.6,426.82,
1727,1479.1,441.27,
1728,1600.4,477.46,
1729,3456.8,1031.3,
1730,3587.4,962.37,
1731,6296.3,1601.8,
1732,4191.1,1066.2,
1733,6802.9,1730.7,
1734,3272.5,1827.9,
1735,1485.1,1984.3,
1736,6337.7,8468,
1737,712.66,952.22,
1738,1557.4,2107.2,
1739,1834,2665.5,
1740,2365.2,3437.5,
1741,2803.4,4074.3,
1742,3687.7,5727.2,
1743,333.13,4243.6,
1744,219.62,2797.6,
1745,225.27,2869.5,
1746,179.59,2287.7,
1747,2184.8,1206.6,
1748,3738.5,1902.1,
1749,2863.6,1457,
1750,2057.1,1046.7,
1751,1099.6,830.19,
1752,182.89,698.43,
1753,218.26,833.48,
1754,216.89,828.28,
1755,636.39,579.93,
1756,2871.4,1071.4,
1757,4777.9,1782.7,
1758,2788,1040.3,
1759,5837,3149.9,
1760,2358.3,1501.4,
1761,8658.5,5512.3,
1762,6671.3,4247.2,
1763,3498.8,2314.1,
1764,769.22,764.79,
1765,1681.1,1671.4,
1766,791.57,787.01,
1767,680.18,618.45,
1768,1040.7,529.5,
1769,1180.8,600.77,
1770,783.59,398.69,
1771,3495.9,1778.7,
1772,415.97,232.02,
1773,15.454,19.227,
1774,62.677,77.978,
1775,36.965,45.988,
1776,460.47,134.95,
1777,891.03,247.49,
1778,856.67,237.94,
1779,987.27,274.22,
1780,4034.2,775.55,
1781,2512.9,436.18,
1782,1792,311.05,
1783,2382.7,413.58,
1784,5364.1,1404.6,
1785,1981.1,1255.5,
1786,1671.9,1059.6,
1787,2476.1,1569.2,
1788,4264.3,2694.9,
1789,602.22,224.61,
1790,644.34,240.31,
1791,279.45,104.22,
1792,705.35,263.07,
1793,4627.9,4709.4,
1794,2251.9,2291.5,
1795,2656.2,2702.9,
1796,4926.8,5013.5,
1797,1714.4,1910,
1798,605.53,752.3,
1799,637.56,792.11,
1800,1652.5,2053,
1801,1101.2,1443,
1802,1216.9,1625.9,
1803,1502.4,2007.4,
1804,2505.8,3348.1,
1805,1477.2,1973.8,
1806,1195.8,1597.7,
1807,1584.3,2116.9,
1808,1003,1340.1,
1809,732.37,491.25,
1810,730.49,139.63,
1811,599.46,114.59,
1812,2068.5,395.39,
1813,1618.5,313.78,
1814,410.8,116.41,
1815,383.3,108.62,
1816,334.62,94.826,
1817,1136.6,322.1,
1818,1319.4,1543.3,
1819,626.71,779.07,
1820,311.47,387.19,
1821,413.34,513.83,
1822,1723.7,273.85,
1823,4517.6,384.12,
1824,4525.7,384.81,
1825,2143.8,182.29,
1826,6873.7,2314.1,
1827,2402.4,1019.7,
1828,3559.3,1510.7,
1829,3467.1,1471.5,
1830,3366.7,1478.1,
1831,1173.3,562.2,
1832,854.85,409.62,
1833,919.57,440.63,
1834,913.93,555.8,
1835,609.29,607.94,
1836,2358,2352.8,
1837,1060.1,1057.8,
1838,1691.5,1742.8,
1839,1837,2625.5,
1840,1339.5,1914.5,
1841,998.4,1426.9,
1842,890.4,1272.6,
1843,436.03,454.61,
1844,458.65,456.01,
1845,384.91,382.69,
1846,634.89,631.23,
1847,1494.1,1516.5,
1848,3661.8,3726.3,
1849,5483.6,5580.1,
1850,2418.3,2460.8,
1851,1998.6,2079,
1852,2032.3,2157.6,
1853,2385.2,2532.2,
1854,1869.5,1984.7,
1855,1878.8,1969.3,
1856,2356.8,2400.2,
1857,2294.6,2336.8,
1858,2509.4,2555.6,
1859,1283.6,1023.4,
1860,2267.2,136.78,
1861,2930.1,176.77,
1862,4149,250.3,
1863,2316.8,143.07,
1864,299.43,119.19,
1865,469.64,186.94,
1866,362.42,144.26,
1867,758.11,301.76,
1868,2461.2,264.66,
1869,2914.3,289.93,
1870,1127.7,112.19,
1871,1169.8,116.38,
1872,4042.9,2849.6,
1873,3141.9,3880.7,
1874,3513.3,4339.4,
1875,2812.1,3473.3,
1876,1985.6,6705.7,
1877,2166.2,18763,
1878,1035.4,8968.5,
1879,1133.7,9819.8,
1880,2340,5543.3,
1881,4384.5,1218.4,
1882,5919.6,1645,
1883,6678.5,1855.9,
1884,4393,1659.9,
1885,547.59,2697.6,
1886,430.54,2120.9,
1887,461.46,2273.2,
1888,646.32,3183.9,
1889,435.62,365.84,
1890,245.43,166.63,
1891,149.88,101.76,
1892,174.88,118.73,
1893,560.47,544.52,
1894,443.78,441.22,
1895,314.07,312.26,
1896,334.17,332.25,
1897,1041.5,368.3,
1898,1282.8,356.48,
1899,1851.4,514.5,
1900,3256.2,904.9,
1901,1615.7,468.92,
1902,192.1,122.18,
1903,154.1,98.017,
1904,226.43,144.02,
1905,85.949,207.37,
1906,182.95,758.04,
1907,228.27,945.81,
1908,164.64,682.18,
1909,433.56,1757.1,
1910,1057.6,1051.5,
1911,1903.5,1892.5,
1912,953.41,947.92,
1913,505.29,502.38,
1914,435.75,268.15,
1915,153.12,73.445,
1916,131.84,63.24,
1917,448.01,214.89,
1918,3514.8,2198.9,
1919,2394.4,1517.5,
1920,4018.1,2546.5,
1921,2297.4,1456,
1922,3048.1,1838.3,
1923,300.3,74.713,
1924,286.37,71.249,
1925,352.54,87.711,
1926,321.58,166.87,
1927,357.56,355.5,
1928,432.96,430.46,
1929,441.98,439.44,
1930,239.78,238.4,
1931,322.26,320.4,
1932,474.35,471.62,
1933,887.25,882.14,
1934,556.55,546.4,
1935,2235.4,621.23,
1936,2254.9,626.63,
1937,3321.1,922.93,
1938,3413.6,948.64,
1939,853.81,197.37,
1940,469.02,95.043,
1941,858.48,173.96,
1942,430.71,87.28,
1943,1424.8,383.04,
1944,5273.4,1465.5,
1945,3840.6,1067.3,
1946,7937.1,2205.7,
1947,6256.6,1738.7,
1948,2619.4,727.94,
1949,3487.4,969.13,
1950,2190.9,608.85,
1951,2878.1,799.81,
1952,2053,570.54,
1953,2779.1,772.31,
1954,2811.6,781.34,
1955,3746.1,1041,
1956,2555,710.04,
1957,8138,2261.6,
1958,3630.2,1008.8,
1959,3351.9,931.49,
1960,2065.1,2311.2,
1961,3044.8,3449.1,
1962,3169.9,3590.9,
1963,1250.3,1416.3,
1964,840.82,874.43,
1965,1076,1069.8,
1966,369.76,367.63,
1967,292.14,290.46,
1968,343.66,277.45,
1969,203.41,129.41,
1970,208.3,132.52,
1971,185.62,118.09,
1972,402.26,157.46,
1973,500.37,108.79,
1974,496.71,107.99,
1975,795.42,172.94,
1976,972.5,694.42,
1977,1666.1,1871.1,
1978,3489.9,3919.3,
1979,2245.4,2521.6,
1980,2918.2,3277.1,
1981,501.88,561.39,
1982,571.98,639.8,
1983,607.71,679.77,
1984,512.68,573.48,
1985,3077.4,1448.7,
1986,4032.9,1869.5,
1987,3247.7,1505.5,
1988,5635.8,2612.5,
1989,869.1,553.01,
1990,413.06,462.04,
1991,982.4,1098.9,
1992,804.13,899.49,
1993,2288.6,789.13,
1994,3027.6,841.37,
1995,3042.7,845.56,
1996,1660.1,461.34,
1997,1967.5,1039.1,
1998,7119.8,6717.4,
1999,644.53,608.1,
2000,842.89,795.25,
2001,592.98,644.88,
2002,52.805,985.92,
2003,51.018,952.55,
2004,38.924,726.74,
2005,115.75,1054.2,
2006,2992.5,1905.4,
2007,4439.1,2826.5,
2008,6008.1,3825.5,
2009,2478.9,1578.3,
2010,928.78,193.23,
2011,1433.6,143.46,
2012,867.28,86.787,
2013,1030.1,103.08,
2014,1464.3,583.68,
2015,893.97,406.54,
2016,2054.6,934.34,
2017,1881.3,855.52,
2018,2296.5,1401,
2019,1525.5,1553.5,
2020,954.39,971.96,
2021,990.95,1009.2,
2022,942.55,1008,
2023,891.52,1191.2,
2024,2163.5,2890.8,
2025,920.28,1229.6,
2026,907.66,1390.9,
2027,2887,6297.9,
2028,2544.4,5550.5,
2029,3663.6,7991.9,
2030,3130.8,6829.7,
2031,1691.1,756.54,
2032,2211.4,895.82,
2033,832.86,337.38,
2034,1423.5,576.63,
2035,3077.6,461.69,
2036,2818.1,402.27,
2037,2214.3,316.08,
2038,2299.4,328.23,
2039,2869.3,406.93,
2040,1300.6,161.27,
2041,2361.4,292.8,
2042,1390.1,172.36,
2043,763.08,220,
2044,317.05,315.23,
2045,468.19,465.5,
2046,612.32,608.79,
2047,978.89,973.25,
2048,746.82,742.52,
2049,439.42,436.89,
2050,1107.7,1101.3,
2051,1879.7,1649.8,
2052,4008.4,1741.3,
2053,5837.9,2536.1,
2054,5776.1,2509.2,
2055,4785.8,2079,
2056,1267.4,487.1,
2057,1044.9,389.71,
2058,886.74,330.72,
2059,1090.6,406.75,
2060,4188.7,10255,
2061,1552.3,3954.1,
2062,1972.6,5024.5,
2063,4535.7,11553,
2064,594.17,1454.3,
2065,1949,3937.9,
2066,1520,3071.1,
2067,3546.4,7165.4,
2068,1831.1,1106.9,
2069,3021.1,768.57,
2070,10294,2618.8,
2071,6408.3,1630.3,
2072,1797.9,484.15,
2073,929.13,399.3,
2074,2681.6,1152.5,
2075,5769.9,2479.7,
2076,2619.4,1134,
2077,3059.3,1556.5,
2078,2275.8,1157.9,
2079,1465.1,745.46,
2080,12246,6230.8,
2081,2167.6,16639,
2082,1161.9,15775,
2083,405.19,5501.1,
2084,476.48,6469,
2085,824.21,748.43,
2086,1466,181.6,
2087,1294.5,160.36,
2088,3871.9,479.64,
2089,1760,218.03,
