SERIAL,CPU,MEMORY,DISK
3823,142.41,7.0816,0.043474
3824,61.25,3.0458,0.018698
3825,35.719,1.7762,0.010904
3826,44.906,2.2331,0.013709
3827,20.438,1.0163,0.0062392
3828,29.281,1.4561,0.008939
3829,25.125,1.2494,0.0076702
3830,14.438,0.71795,0.0044075
3831,24.656,1.2261,0.0075271
3832,27.531,1.3691,0.0084047
3833,44.438,2.2098,0.013566
3834,199.19,9.9052,0.060808
3835,38.563,1.9176,0.011772
3836,40.031,1.9907,0.012221
3837,19.563,0.9728,0.005972
3838,18.25,0.90754,0.0055714
3839,18.719,0.93085,0.0057145
3840,18.625,0.92618,0.0056858
3841,18.688,0.92929,0.0057049
3842,17.031,0.84693,0.0051993
3843,103.06,5.1251,0.031463
3844,89.031,4.4273,0.027179
3845,25.219,1.2541,0.0076988
3846,51.75,2.5734,0.015798
3847,31.094,1.5462,0.0094923
3848,15.625,0.777,0.00477
3849,12.656,0.62937,0.0038637
3850,14,0.69619,0.0042739
3851,19.563,0.9728,0.005972
3852,67.952,6.7281,0.06858
3853,25.351,25.205,0.34976
3854,29.35,29.181,0.40492
3855,30.678,30.501,0.42324
3856,40.034,39.803,0.55233
3857,52.186,51.886,0.71999
3858,38.675,38.452,0.53358
3859,11.418,11.352,0.15753
3860,23.477,23.342,0.3239
3861,14.777,14.691,0.20386
3862,8.466,8.4173,0.1168
3863,33.302,33.11,0.45945
3864,86.066,85.57,1.1874
3865,5.2327,5.2026,0.072192
3866,4.3424,4.3173,0.059909
3867,17.541,17.44,0.24201
3868,30.35,30.175,0.41872
3869,9.0752,9.0229,0.12521
3870,13.574,13.496,0.18727
3871,16.495,16.4,0.22757
3872,8.9971,8.9453,0.12413
3873,22.258,22.13,0.30709
3874,9.9812,9.9237,0.1377
3875,7.1227,7.0817,0.098268
3876,11.621,11.554,0.16033
3877,13.668,13.589,0.18856
3878,7.2164,7.1749,0.099561
3879,8.4192,8.3707,0.11615
3880,6.9821,6.9419,0.096328
3881,10.793,10.731,0.14891
3882,13.543,13.465,0.18684
3883,22.68,22.55,0.31291
3884,8.4036,8.3551,0.11594
3885,5.9512,5.9169,0.082105
3886,6.8884,6.8487,0.095035
3887,9.825,9.7684,0.13555
3888,53.592,53.283,0.73938
3889,14.23,14.148,0.19632
3890,7.4351,7.3923,0.10258
3891,26.913,26.758,0.37131
3892,10.075,10.017,0.139
3893,8.4036,8.3551,0.11594
3894,7.0759,7.0351,0.097621
3895,54.686,54.371,0.75447
3896,8.3567,8.3086,0.11529
3897,12.574,12.502,0.17348
3898,6.5448,6.5071,0.090294
3899,9.3408,9.2869,0.12887
3900,7.2945,7.2525,0.10064
3901,8.5754,8.526,0.11831
3902,12.152,12.082,0.16766
3903,27.194,27.038,0.37519
3904,15.651,15.561,0.21593
3905,20.681,20.562,0.28532
3906,14.089,14.008,0.19438
3907,90.205,89.686,1.2445
3908,14.214,14.132,0.19611
3909,57.029,56.7,0.78679
3910,7.5288,7.4855,0.10387
3911,7.8256,7.7805,0.10797
3912,21.993,21.866,0.30342
3913,37.379,37.163,0.51569
3914,55.06,54.743,0.75964
3915,11.856,11.787,0.16356
3916,34.098,33.902,0.47044
3917,53.311,53.004,0.7355
3918,38.613,38.39,0.53272
3919,45.938,45.674,0.63379
3920,73.398,72.975,1.0126
3921,19.4,19.288,0.26765
3922,16.823,16.726,0.23209
3923,66.651,66.267,0.91954
3924,8.6691,8.6192,0.1196
3925,39.847,39.617,0.54974
3926,36.426,36.216,0.50255
3927,10.95,10.887,0.15107
3928,12.309,12.238,0.16981
3929,10.059,10.001,0.13878
3930,6.9509,6.9109,0.095897
3931,6.6385,6.6003,0.091587
3932,6.6385,6.6003,0.091587
3933,10.544,10.483,0.14546
3934,26.882,26.727,0.37088
3935,9.1221,9.0695,0.12585
3936,3.4333,5.9964,0.043912
3937,5.7107,13.125,0.068824
3938,3.2427,7.4528,0.039081
3939,14.851,34.134,0.17899
3940,14.452,33.215,0.17417
3941,7.0727,16.256,0.08524
3942,5.5607,12.78,0.067017
3943,28.01,64.376,0.33757
3944,6.198,14.245,0.074698
3945,1.7994,4.1357,0.021686
3946,14.583,33.516,0.17575
3947,14.408,33.114,0.17364
3948,3.78,8.6878,0.045557
3949,10.79,24.8,0.13004
3950,30.934,71.096,0.37281
3951,30.809,70.809,0.3713
3952,13.683,31.448,0.16491
3953,3.3114,7.6108,0.039909
3954,1.8931,4.3511,0.022816
3955,2.0931,4.8106,0.025226
3956,20.275,46.598,0.24435
3957,3.6738,8.4437,0.044276
3958,6.7603,15.538,0.081475
3959,6.1168,14.058,0.073719
3960,4.0799,9.3771,0.049171
3961,4.1362,9.5063,0.049849
3962,11.559,26.566,0.13931
3963,23.186,53.29,0.27944
3964,15.732,36.158,0.18961
3965,21.668,49.8,0.26114
3966,6.9353,15.94,0.083583
3967,7.004,16.098,0.084411
3968,4.786,11,0.05768
3969,18.013,41.4,0.21709
3970,4.9172,11.301,0.059261
3971,15.676,36.029,0.18893
3972,26.304,60.456,0.31701
3973,3.4801,7.9985,0.041942
3974,2.7429,6.304,0.033057
3975,3.5489,8.1565,0.04277
3976,10.528,24.197,0.12688
3977,10.197,23.436,0.12289
3978,16.22,37.279,0.19548
3979,8.1786,18.797,0.098568
3980,20.256,46.555,0.24412
3981,7.8537,18.051,0.094652
3982,5.7044,13.111,0.068749
3983,6.6291,15.236,0.079893
3984,5.8981,13.556,0.071083
3985,6.2418,14.346,0.075225
3986,5.9856,13.757,0.072137
3987,43.211,99.314,0.52077
3988,7.835,18.007,0.094426
3989,5.9918,13.771,0.072213
3990,9.297,21.368,0.11205
3991,7.004,16.098,0.084411
3992,9.1846,21.109,0.11069
3993,4.9547,11.387,0.059713
3994,6.1293,14.087,0.073869
3995,20.094,46.182,0.24216
3996,15.864,36.46,0.19119
3997,4.7735,10.971,0.057529
3998,12.015,27.614,0.1448
3999,4.5985,10.569,0.055421
4000,4.1237,9.4776,0.049698
4001,3.5426,8.1421,0.042695
4002,3.4364,7.898,0.041415
4003,3.4302,7.8836,0.04134
4004,3.2615,7.4959,0.039307
4005,2.8991,6.663,0.034939
4006,3.5614,8.1852,0.042921
4007,6.7353,15.48,0.081173
4008,5.2233,12.005,0.062951
4009,3.0928,7.1082,0.037274
4010,4.2674,9.8079,0.05143
4011,5.5232,12.694,0.066565
4012,7.2602,16.686,0.087499
4013,18.419,42.333,0.22198
4014,13.502,31.032,0.16272
4015,2.9178,6.7061,0.035165
4016,15.814,36.345,0.19058
4017,53.064,121.96,0.63952
4018,11.44,26.293,0.13787
4019,18.891,43.112,0.22808
4020,13.386,13.309,0.18468
4021,7.0915,7.0506,0.097837
4022,70.68,70.273,0.97514
4023,9.6532,9.5975,0.13318
4024,18.416,18.31,0.25407
4025,6.8416,6.8021,0.094389
4026,11.653,11.585,0.16076
4027,9.7625,9.7063,0.13469
4028,6.5135,6.476,0.089863
4029,35.145,34.942,0.48487
4030,18.166,18.061,0.25063
4031,12.637,12.564,0.17434
4032,11.543,11.477,0.15925
4033,20.493,20.375,0.28274
4034,22.415,22.286,0.30924
4035,8.3879,8.3396,0.11572
4036,9.6688,9.6131,0.13339
4037,24.258,24.118,0.33467
4038,16.792,16.695,0.23166
4039,14.23,14.148,0.19632
4040,10.122,10.063,0.13964
4041,13.293,13.216,0.18339
4042,11.653,11.585,0.16076
4043,10.731,10.669,0.14805
4044,8.2317,8.1843,0.11357
4045,8.9346,8.8832,0.12327
4046,12.808,12.735,0.17671
4047,9.2002,9.1472,0.12693
4048,15.105,15.018,0.20839
4049,7.81,7.765,0.10775
4050,20.056,19.941,0.2767
4051,12.621,12.548,0.17412
4052,16.963,16.866,0.23403
4053,47.547,47.273,0.65598
4054,29.038,28.87,0.40061
4055,256.96,255.48,3.5452
4056,457.12,454.49,6.3066
4057,119.29,118.6,1.6458
4058,69.478,69.077,0.95854
4059,39.019,38.794,0.53832
4060,50.827,50.535,0.70124
4061,32.146,31.961,0.4435
4062,15.917,15.825,0.21959
4063,37.878,37.66,0.52259
4064,44.689,44.431,0.61655
4065,15.682,15.592,0.21636
4066,18.104,17.999,0.24976
4067,13.527,13.449,0.18662
4068,16.479,16.384,0.22735
4069,9.6688,9.6131,0.13339
4070,20.915,20.795,0.28855
4071,14.386,14.303,0.19848
4072,29.194,29.026,0.40277
4073,25.086,24.941,0.34609
4074,25.789,25.64,0.35579
4075,93.283,92.745,1.287
4076,58.606,58.269,0.80856
4077,17.073,16.974,0.23554
4078,63.167,62.803,0.87148
4079,22.383,22.254,0.30881
4080,40.112,39.881,0.5534
4081,18.994,18.884,0.26205
4082,11.121,11.057,0.15344
4083,29.772,29.6,0.41074
4084,11.418,11.352,0.15753
4085,17.963,17.859,0.24783
4086,15.495,15.406,0.21378
4087,70.493,70.087,0.97255
4088,88.362,87.853,1.2191
4089,126.77,126.04,1.749
4090,49.875,49.587,0.68809
4091,20.509,20.391,0.28295
4092,49.968,49.68,0.68938
4093,23.383,23.248,0.3226
4094,27.819,27.659,0.38381
4095,20.79,20.67,0.28683
4096,23.164,23.031,0.31959
4097,25.507,25.36,0.35191
4098,16.198,16.105,0.22347
4099,12.012,11.943,0.16572
4100,86.347,85.85,1.1913
4101,52.827,52.522,0.72882
4102,25.351,25.205,0.34976
4103,76.216,42.252,0.31152
4104,56.063,28.525,0.17276
4105,126,64.109,0.38828
4106,169.19,86.083,0.52137
4107,85.75,43.63,0.26425
4108,115.56,58.798,0.35612
4109,37.625,19.144,0.11595
4110,114.81,58.417,0.35381
4111,245.19,124.75,0.75557
4112,267.69,136.2,0.82491
4113,58.75,29.892,0.18104
4114,80.875,41.149,0.24922
4115,57.188,29.097,0.17623
4116,78.75,40.068,0.24268
4117,115.63,58.83,0.35631
4118,170.19,86.591,0.52445
4119,247.69,126.02,0.76327
4120,174,88.531,0.5362
4121,385.19,195.98,1.187
4122,291.31,148.22,0.89771
4123,218.38,111.11,0.67294
4124,75.563,38.446,0.23285
4125,242,123.13,0.74575
4126,377.13,191.88,1.1621
4127,116.69,59.371,0.35958
4128,95.438,48.559,0.2941
4129,57.813,29.415,0.17815
4130,73.125,37.206,0.22534
4131,106.88,54.378,0.32935
4132,56.063,28.525,0.17276
4133,60.25,30.655,0.18567
4134,60.75,30.91,0.18721
4135,358.81,182.56,1.1057
4136,158.31,80.549,0.48786
4137,411.13,209.18,1.2669
4138,274.81,139.82,0.84686
4139,292.88,149.01,0.90252
4140,97.75,49.735,0.30123
4141,91.625,46.619,0.28235
4142,40,20.352,0.12326
4143,72.625,36.952,0.2238
4144,57.875,29.447,0.17835
4145,76.063,38.701,0.23439
4146,42.438,21.592,0.13078
4147,77,39.178,0.23728
4148,47.438,24.136,0.14618
4149,55.813,28.397,0.17199
4150,137.38,69.896,0.42333
4151,487.06,247.82,1.5009
4152,76.313,38.828,0.23516
4153,48.5,24.677,0.14946
4154,141.81,72.154,0.43701
4155,79.188,40.291,0.24402
4156,74.313,37.81,0.229
4157,117.63,59.848,0.36247
4158,62.688,31.895,0.19318
4159,81.563,41.499,0.25134
4160,31.5,16.027,0.09707
4161,76.375,38.86,0.23536
4162,84.5,42.994,0.2604
4163,211.19,107.45,0.6508
4164,44.875,22.832,0.13829
4165,63.688,32.404,0.19626
4166,97.063,49.385,0.29911
4167,528.44,268.87,1.6284
4168,393.19,200.05,1.2116
4169,420,213.7,1.2943
4170,609.38,310.05,1.8779
4171,457.63,232.84,1.4102
4172,431,219.29,1.3282
4173,453.56,230.77,1.3977
4174,335.75,170.83,1.0346
4175,689.31,350.72,2.1242
4176,564.75,287.34,1.7403
4177,762.31,387.86,2.3491
4178,363.63,185.01,1.1205
4179,364.81,185.62,1.1242
4180,345.5,175.79,1.0647
4181,365.06,185.74,1.125
4182,329.19,167.49,1.0144
4183,312.69,159.1,0.96358
4184,378.25,192.45,1.1656
4185,327.75,166.76,1.01
4186,343.25,174.65,1.0578
4187,346.19,240.42,0.19241
4188,334.17,232.06,0.18573
4189,324.47,225.33,0.18034
4190,372.59,258.74,0.20708
4191,329.9,229.1,0.18336
4192,355.82,247.1,0.19776
4193,425.1,295.21,0.23627
4194,700.08,486.18,0.38911
4195,330.73,229.68,0.18382
4196,338.5,235.07,0.18813
4197,449.43,312.11,0.24979
4198,393.41,273.21,0.21866
4199,366.81,254.74,0.20387
4200,683.66,474.77,0.37998
4201,362.69,251.87,0.20158
4202,479.19,332.77,0.26633
4203,465.51,323.28,0.25873
4204,368.74,256.07,0.20494
4205,369.22,256.41,0.20521
4206,264.47,183.67,0.14699
4207,253.06,175.74,0.14065
4208,516.3,358.55,0.28696
4209,422.14,293.16,0.23462
4210,414.99,288.19,0.23065
4211,359.8,249.87,0.19998
4212,341.18,236.93,0.18962
4213,358.84,249.2,0.19944
4214,370.73,257.46,0.20605
4215,367.36,255.12,0.20418
4216,359.11,249.39,0.19959
4217,400.42,278.07,0.22255
4218,336.98,234.02,0.18729
4219,272.79,189.44,0.15162
4220,546.4,379.45,0.30369
4221,529.29,367.57,0.29418
4222,524.07,363.94,0.29127
4223,450.94,313.16,0.25063
4224,590.25,409.91,0.32806
4225,1090.7,757.48,0.60623
4226,523.24,363.37,0.29082
4227,510.87,354.78,0.28394
4228,484.96,336.78,0.26954
4229,660.84,458.92,0.36729
4230,584.82,406.13,0.32504
4231,561.04,389.62,0.31183
4232,544.96,378.45,0.30289
4233,546.13,379.26,0.30354
4234,497.95,345.8,0.27676
4235,380.35,264.14,0.2114
4236,700.63,486.56,0.38941
4237,475.96,330.53,0.26453
4238,482.62,335.16,0.26824
4239,638.98,443.75,0.35515
4240,593.48,412.15,0.32986
4241,527.3,366.18,0.29307
4242,523.52,363.56,0.29097
4243,502.28,348.81,0.27917
4244,521.11,361.89,0.28963
4245,514.1,357.02,0.28574
4246,629.09,436.87,0.34964
4247,412.04,286.14,0.22901
4248,398.84,276.98,0.22167
4249,192.1,133.41,0.10677
4250,89.005,61.81,0.049469
4251,84.744,58.851,0.047101
4252,49.211,34.175,0.027351
4253,102.48,71.165,0.056956
4254,214.85,149.2,0.11941
4255,58.146,40.38,0.032317
4256,1221.3,848.11,0.67878
4257,1088.8,756.14,0.60516
4258,129.49,89.923,0.071969
4259,100.55,69.829,0.055887
4260,99.04,68.779,0.055046
4261,75.809,52.646,0.042135
4262,34.709,24.104,0.019291
4263,46.255,32.122,0.025709
4264,43.369,30.118,0.024104
4265,127.22,88.348,0.070708
4266,353.2,245.28,0.19631
4267,125.29,87.012,0.069639
4268,79.658,55.319,0.044274
4269,158.22,109.87,0.087936
4270,256.43,598.23,2.5212
4271,51.831,214.6,1.04
4272,220.05,911.1,4.4153
4273,297.6,1232.2,5.9714
4274,124,513.42,2.4881
4275,44.564,184.51,0.89417
4276,56.137,232.43,1.1264
4277,127.5,527.91,2.5583
4278,72.747,301.21,1.4597
4279,260.81,1079.9,5.2331
4280,157.34,651.45,3.157
4281,114.73,475.05,2.3022
4282,215.32,891.52,4.3204
4283,46.947,194.38,0.942
4284,187.52,776.42,3.7626
4285,256.35,1061.4,5.1436
4286,216.36,895.82,4.3412
4287,159.84,661.79,3.2071
4288,238.39,987.04,4.7833
4289,225.12,932.12,4.5171
4290,50.831,210.46,1.0199
4291,82.283,340.69,1.651
4292,224.43,929.25,4.5032
4293,134.73,557.84,2.7033
4294,91.396,378.42,1.8339
4295,203.71,843.44,4.0874
4296,223.2,924.16,4.4786
4297,133.23,551.63,2.6732
4298,75.939,314.42,1.5237
4299,164.3,680.26,3.2966
4300,86.743,359.16,1.7405
4301,63.058,261.09,1.2653
4302,153.45,635.37,3.0791
4303,743.16,3077,14.912
4304,577.29,2390.2,11.583
4305,277.69,1149.7,5.5718
4306,207.48,859.04,4.163
4307,227.32,941.19,4.5611
4308,186.06,770.37,3.7333
4309,166.64,689.97,3.3437
4310,406.53,1683.2,8.1571
4311,887.35,3674,17.805
4312,349.74,1448.1,7.0176
4313,198.48,821.79,3.9825
4314,252.92,1047.2,5.0749
4315,190.1,787.08,3.8143
4316,189.17,783.26,3.7958
4317,337.71,1398.3,6.7761
4318,84.936,351.67,1.7042
4319,98.855,409.3,1.9835
4320,352.62,1460,7.0754
4321,643.92,2666.1,12.92
4322,604.32,2502.1,12.126
4323,166.64,689.97,3.3437
4324,188.87,781.99,3.7896
4325,162.03,670.87,3.2511
4326,88.627,366.96,1.7783
4327,193.56,801.41,3.8837
4328,125.12,518.04,2.5105
4329,147.57,611.01,2.961
4330,192.02,795.04,3.8529
4331,67.903,281.15,1.3625
4332,94.164,389.88,1.8894
4333,126.85,525.2,2.5452
4334,261.61,1083.2,5.2493
4335,218.9,906.33,4.3921
4336,90.627,375.23,1.8184
4337,197.02,815.74,3.9532
4338,173.72,719.27,3.4856
4339,291.8,1208.2,5.8549
4340,312.25,1292.9,6.2654
4341,472.05,1954.5,9.4717
4342,233.28,965.87,4.6807
4343,466.94,1933.3,9.3691
4344,215.01,890.25,4.3142
4345,82.667,342.28,1.6587
4346,57.752,239.12,1.1588
4347,104.01,430.64,2.0869
4348,34.451,142.64,0.69126
4349,30.722,127.2,0.61643
4350,297.3,1230.9,5.9652
4351,430.06,1780.7,8.6292
4352,66.711,276.21,1.3386
4353,373.58,1546.8,7.4959
4354,120.57,87.939,0.2092
4355,141.44,90.045,0.17493
4356,393.88,250.76,0.48714
4357,238.38,151.76,0.29482
4358,314.19,200.02,0.38859
4359,343.31,218.57,0.42461
4360,256,162.98,0.31662
4361,144,91.676,0.1781
4362,279.25,177.78,0.34538
4363,110.13,70.11,0.1362
4364,273.81,174.32,0.33865
4365,284.81,181.32,0.35226
4366,425.31,270.77,0.52603
4367,141.5,90.085,0.17501
4368,230.19,146.55,0.2847
4369,646.63,411.67,0.79975
4370,690.75,439.76,0.85432
4371,241.5,153.75,0.29869
4372,184.56,117.5,0.22827
4373,198.5,126.37,0.2455
4374,152.56,97.127,0.18869
4375,119.88,76.317,0.14826
4376,360.88,229.75,0.44633
4377,210,133.69,0.25973
4378,370.81,236.07,0.45862
4379,422.88,269.22,0.52301
4380,51.313,32.668,0.063463
4381,334,212.64,0.41309
4382,234.31,149.17,0.2898
4383,769.06,489.62,0.95118
4384,182.5,116.19,0.22572
4385,368.06,234.32,0.45522
4386,238.88,152.08,0.29544
4387,227.19,144.64,0.28099
4388,166.31,105.88,0.2057
4389,251.19,159.92,0.31067
4390,259.56,165.25,0.32103
4391,233.88,148.89,0.28926
4392,73.313,46.674,0.090673
4393,333.25,212.16,0.41216
4394,237.88,151.44,0.2942
4395,160.19,101.98,0.19812
4396,189.44,120.6,0.2343
4397,100.19,63.783,0.12391
4398,317.75,202.29,0.39299
4399,167.31,106.52,0.20693
4400,116.31,74.049,0.14386
4401,725.19,461.68,0.89691
4402,255.88,162.9,0.31647
4403,130.94,83.36,0.16194
4404,222.06,141.37,0.27465
4405,74.375,47.35,0.091987
4406,138.44,88.135,0.17122
4407,471.56,300.22,0.58323
4408,53.25,33.901,0.06586
4409,199.69,127.13,0.24697
4410,234,148.97,0.28941
4411,239.13,152.24,0.29575
4412,323.75,206.11,0.40041
4413,191.38,121.84,0.23669
4414,190.56,121.32,0.23569
4415,197.81,125.94,0.24465
4416,270.06,171.93,0.33401
4417,302.81,192.78,0.37452
4418,449.13,285.93,0.55548
4419,554.38,352.94,0.68565
4420,369.31,235.12,0.45677
4421,105.5,67.166,0.13048
4422,86.563,55.109,0.10706
4423,393.13,250.28,0.48622
4424,91,57.934,0.11255
4425,106.38,67.723,0.13156
4426,75.25,47.907,0.093069
4427,186,118.42,0.23004
4428,171.88,109.42,0.21258
4429,238.5,151.84,0.29498
4430,169.81,108.11,0.21002
4431,44.625,28.41,0.055192
4432,218.13,138.87,0.26978
4433,143.13,91.119,0.17702
4434,226,143.88,0.27952
4435,64.438,41.023,0.079696
4436,63.375,40.347,0.078382
4437,106.88,77.537,0.32512
4438,40.334,53.891,0.62333
4439,128.12,171.19,1.98
4440,48.306,64.543,0.74652
4441,90.489,120.91,1.3984
4442,89.489,119.57,1.383
4443,24.89,33.256,0.38466
4444,25.79,34.458,0.39856
4445,396.72,530.07,6.1309
4446,43.183,57.698,0.66735
4447,26.439,35.327,0.4086
4448,82.017,109.59,1.2675
4449,56.552,75.562,0.87397
4450,72.046,96.263,1.1134
4451,29.088,38.866,0.44954
4452,87.365,116.73,1.3502
4453,25.49,34.058,0.39392
4454,229.81,307.05,3.5515
4455,26.314,35.16,0.40667
4456,51.629,68.984,0.79789
4457,74.72,99.836,1.1547
4458,17.193,22.972,0.26571
4459,51.629,68.984,0.79789
4460,47.831,63.908,0.73919
4461,122.93,164.25,1.8997
4462,42.408,56.663,0.65538
4463,43.932,58.7,0.67894
4464,104.21,139.24,1.6105
4465,21.391,28.582,0.33059
4466,79.343,106.01,1.2262
4467,69.347,92.657,1.0717
4468,46.656,62.339,0.72104
4469,94.462,126.21,1.4598
4470,23.041,30.786,0.35608
4471,124.3,166.08,1.921
4472,22.266,29.75,0.3441
4473,33.037,44.142,0.51056
4474,109.83,146.75,1.6973
4475,49.08,65.578,0.7585
4476,91.139,121.77,1.4085
4477,20.817,27.814,0.3217
4478,48.256,64.476,0.74575
4479,26.289,35.126,0.40628
4480,71.546,95.596,1.1057
4481,63.725,85.144,0.98481
4482,67.773,90.554,1.0474
4483,13.894,18.565,0.21473
4484,17.043,22.772,0.26339
4485,87.74,117.23,1.3559
4486,9.1463,12.221,0.14135
4487,42.808,57.197,0.66156
4488,54.203,72.423,0.83767
4489,12.395,16.561,0.19156
4490,86.44,115.5,1.3359
4491,10.721,14.324,0.16568
4492,37.36,49.918,0.57737
4493,85.991,114.89,1.3289
4494,11.445,15.293,0.17688
4495,10.521,14.057,0.16259
4496,100.23,133.93,1.549
4497,18.293,24.441,0.2827
4498,76.994,102.87,1.1899
4499,58.976,78.8,0.91143
4500,72.046,96.263,1.1134
4501,18.693,24.976,0.28888
4502,19.792,26.445,0.30587
4503,35.411,47.314,0.54725
4504,32.312,43.173,0.49936
4505,19.492,26.044,0.30124
4506,67.373,90.019,1.0412
4507,63.899,85.378,0.98751
4508,32.012,42.773,0.49472
4509,85.191,113.83,1.3166
4510,24.59,32.856,0.38002
4511,140.62,187.89,2.1731
4512,24.84,33.19,0.38388
4513,17.118,22.872,0.26455
4514,15.044,20.101,0.23249
4515,62.1,82.974,0.95971
4516,67.898,90.721,1.0493
4517,38.984,52.088,0.60247
4518,27.889,37.263,0.431
4519,51.604,68.95,0.7975
4520,18.243,24.375,0.28193
4521,401.85,258.38,0.22893
4522,185.25,117.95,0.080621
4523,278.25,177.17,0.12109
4524,345.38,219.91,0.15031
4525,77.875,49.585,0.033891
4526,56.625,36.054,0.024643
4527,159.63,101.64,0.069469
4528,134.13,85.4,0.058371
4529,297.63,189.5,0.12953
4530,507.13,322.9,0.2207
4531,169.63,108,0.073821
4532,55.25,35.179,0.024045
4533,67,42.66,0.029158
4534,72,45.844,0.031334
4535,84.375,53.723,0.03672
4536,174.5,111.11,0.075942
4537,63,40.113,0.027418
4538,116.63,74.257,0.050755
4539,370.75,236.06,0.16135
4540,842.63,536.52,0.36671
4541,549.13,349.64,0.23898
4542,2223.5,1415.7,0.96767
4543,132.13,84.127,0.057501
4544,1797.9,1144.7,0.78244
4545,220.38,140.32,0.095907
4546,59.125,37.646,0.025731
4547,165.13,105.14,0.071862
4548,171.25,109.04,0.074528
4549,335.13,213.38,0.14585
4550,243,154.72,0.10575
4551,328.38,209.08,0.14291
4552,88.375,56.27,0.038461
4553,76,48.391,0.033075
4554,143.75,91.528,0.06256
4555,397.5,253.1,0.17299
4556,98.125,62.478,0.042704
4557,170.13,108.32,0.074038
4558,124.25,79.112,0.054074
4559,803.25,511.45,0.34957
4560,236.88,150.82,0.10309
4561,130,82.774,0.056576
4562,59.375,37.805,0.02584
4563,148.88,94.792,0.06479
4564,119,75.77,0.051789
4565,220.75,140.56,0.09607
4566,126.88,80.784,0.055216
4567,353,224.76,0.15363
4568,178.13,113.42,0.07752
4569,199.88,127.26,0.086986
4570,344,219.03,0.14971
4571,595.13,378.93,0.259
4572,181.5,115.56,0.078989
4573,338.75,215.69,0.14742
4574,494.88,315.1,0.21537
4575,97.5,62.08,0.042432
4576,163.38,104.02,0.071101
4577,375.63,239.17,0.16347
4578,239.5,152.49,0.10423
4579,173.63,110.55,0.075562
4580,966.5,615.39,0.42062
4581,457.38,291.22,0.19905
4582,228.75,145.65,0.099552
4583,219.13,139.52,0.095363
4584,238.25,151.7,0.10369
4585,271,172.55,0.11794
4586,392.88,250.15,0.17098
4587,758.13,482.71,0.32994
4588,678.5,432.01,0.29528
4589,414.38,263.84,0.18034
4590,833.25,530.55,0.36263
4591,187.38,119.31,0.081546
4592,521.38,331.97,0.2269
4593,477,303.72,0.20759
4594,561.13,357.28,0.2442
4595,488.38,310.96,0.21254
4596,428.75,272.99,0.18659
4597,762.63,485.58,0.33189
4598,228.75,145.65,0.099552
4599,181.63,115.64,0.079043
4600,1051.6,669.59,0.45767
4601,469.5,298.94,0.20433
4602,267.63,170.4,0.11647
4603,409.88,260.98,0.17838
4604,178.22,114.31,0.10887
4605,145.72,144.88,2.0104
4606,24.227,24.087,0.33424
4607,16.667,16.571,0.22994
4608,50.374,50.084,0.69499
4609,88.019,87.512,1.2143
4610,45.048,44.789,0.6215
4611,7.357,7.3146,0.1015
4612,45.61,45.348,0.62926
4613,52.608,52.305,0.7258
4614,69.493,69.093,0.95876
4615,27.069,26.913,0.37346
4616,34.145,33.949,0.47108
4617,27.226,27.069,0.37562
4618,43.939,43.686,0.6062
4619,38.566,38.344,0.53207
4620,49.672,49.385,0.68529
4621,155.61,154.71,2.1468
4622,92.049,91.518,1.2699
4623,46.407,46.14,0.64025
4624,90.549,90.027,1.2493
4625,44.251,43.996,0.61051
4626,81.068,80.601,1.1184
4627,39.081,38.856,0.53918
4628,38.378,38.157,0.52948
4629,39.862,39.633,0.54996
4630,66.775,66.391,0.92126
4631,55.264,54.945,0.76244
4632,75.866,75.429,1.0467
4633,86.363,85.865,1.1915
4634,101.05,100.46,1.3941
4635,67.76,67.369,0.93484
4636,65.948,65.568,0.90984
4637,94.72,94.174,1.3068
4638,45.407,45.146,0.62646
4639,64.745,64.372,0.89325
4640,88.003,87.496,1.2141
4641,30.475,30.299,0.42044
4642,59.793,59.449,0.82493
4643,38.113,37.893,0.52582
4644,43.127,42.878,0.595
4645,105.03,104.42,1.449
4646,78.272,77.821,1.0799
4647,89.346,88.832,1.2327
4648,76.835,76.392,1.06
4649,70.556,70.149,0.97341
4650,68.494,68.099,0.94497
4651,130.83,130.08,1.805
4652,72.289,71.873,0.99733
4653,27.835,27.674,0.38402
4654,68.197,67.804,0.94087
4655,196.5,195.37,2.711
4656,97,96.441,1.3383
4657,21.368,21.245,0.2948
4658,39.987,39.757,0.55168
4659,110.89,110.25,1.5298
4660,57.154,56.824,0.78851
4661,69.978,69.574,0.96544
4662,47.907,47.631,0.66094
4663,32.021,31.836,0.44177
4664,45.001,44.742,0.62086
4665,33.271,33.079,0.45901
4666,32.005,31.821,0.44156
4667,43.72,43.468,0.60318
4668,69.243,68.844,0.95531
4669,33.411,33.219,0.46095
4670,32.833,32.644,0.45298
4671,13.371,13.294,0.18447
4672,44.986,44.726,0.62064
4673,15.245,15.157,0.21033
4674,24.242,24.103,0.33446
4675,20.946,20.826,0.28899
4676,21.368,21.245,0.2948
4677,12.574,12.502,0.17348
4678,43.955,43.701,0.60642
4679,9.1065,9.054,0.12564
4680,11.59,11.523,0.1599
4681,22.883,22.751,0.31571
4682,46.938,46.668,0.64758
4683,12.074,12.005,0.16658
4684,7.1696,7.1283,0.098914
4685,28.741,28.575,0.39652
4686,45.407,45.146,0.62646
4687,20.712,20.593,0.28575
4688,52.187,15.033,0.34056
